t,X,Y,Z,V_X,V_Y,V_Z,roll,pitch,yaw,w_roll,w_pitch,w_yaw,a
8.24,0.18727117648688218,0.0001150023838187872,0.0,0.03908557775845634,1.2736452891919806e-05,0.0,-0.04069382737443728,-0.06298835444334369,-0.018670440932319246,0.3071921631772385,0.2223328758995316,0.036575980884513616,0.10855943164048315
8.26,0.1879746376306109,0.00011526696920529826,0.0,0.035173057186436055,1.3229269325552999e-05,0.0,-0.04133784589950314,-0.05111475946880609,-0.021550053458121426,-0.03220092625329278,0.5936797487268802,-0.14398062629010894,-0.19562648907732505
8.28,0.18863799167467293,0.00011551821410113018,0.0,0.03316770220310133,1.2562244791596311e-05,0.0,-0.044783253491628996,-0.05458078782969132,-0.021700736727080908,-0.17227037960629302,-0.17330141804426155,-0.007534163447974077,-0.10026770197979923
8.3,0.18928942007293598,0.00011571524132444057,0.0,0.03257141991315149,9.851361165519593e-06,0.0,-0.03810971740837982,-0.056121500208462786,-0.01732934583561172,0.3336768041624588,-0.07703561893857323,0.21856954457345934,-0.029814130177422623
8.32,0.18989897815188864,0.00011591354483114285,0.0,0.03047790394763236,9.915175335113608e-06,0.0,-0.03432905981008153,-0.05760078703189585,-0.01863965713550177,0.18903287991491416,-0.07396434117165308,-0.06551556499450245,-0.10467580329303816
8.34,0.19049037627203488,0.00011615850815692998,0.0,0.029569906007311783,1.224816628935685e-05,0.0,-0.0299511967547913,-0.04550052599997734,-0.023732513551001,0.21889315276451163,0.6050130515959253,-0.25464282077496136,-0.04540015470004794
8.36,0.191067486499394,0.00011638324009550107,0.0,0.028855511367956686,1.1236596928554367e-05,0.0,-0.027287212106802537,-0.04416770889779704,-0.022311493265320087,0.13319923239943807,0.06664085510901488,0.07105101428404555,-0.03571978693555129
8.38,0.19162530692228996,0.00011658645386448496,0.0,0.027891021144797856,1.0160688449194802e-05,0.0,-0.02477117789290153,-0.038237951676424874,-0.02087282987273973,0.12580171069505042,0.2964878610686081,0.0719331696290179,-0.048224646128416385
8.4,0.19221965376393452,0.00011682601205146322,0.0,0.029717342082228117,1.1977909348913024e-05,0.0,-0.024676373151101275,-0.03507327239279648,-0.023093707843046086,0.004740237090012635,0.15823396418141988,-0.11104389851531782,0.09131604285918699
8.42,0.19278128978651743,0.00011702899517671512,0.0,0.028081801129145347,1.014915626259525e-05,0.0,-0.024732312718521447,-0.03990747542246444,-0.0207074963415811,-0.002796978371008542,-0.24171015148339828,0.11931057507324937,-0.08177701445393835
8.44,0.19341766351838466,0.00011731068445454019,0.0,0.03181868659336176,1.408446389125358e-05,0.0,-0.02039518819262698,-0.0287212812564112,-0.025361835178195815,0.2168562262947234,0.5593097083026622,-0.23271694183073574,0.18684419667083765
8.46,0.19402314302541407,0.00011766529239153665,0.0,0.03027397535147054,1.7730396849823075e-05,0.0,-0.021138272267420863,-0.024294085950640365,-0.033556108196671236,-0.03715420373969415,0.22135976528854173,-0.4097136509237709,-0.07723552217036748
8.48,0.19462403229581351,0.00011803991717941472,0.0,0.030044463519972916,1.8731239393903322e-05,0.0,-0.02517676768863349,-0.03341243253730665,-0.03572108460369406,-0.20192477106063134,-0.4559173293333141,-0.10824882035114117,-0.011475439865298701
8.5,0.195155095667294,0.00011833806719455342,0.0,0.02655316857402368,1.4907500756935087e-05,0.0,-0.010614848171557245,-0.030515177124819357,-0.03216703815742172,0.7280959758538122,0.14486277062436465,0.17770232231361674,-0.1745648971483058
8.52,0.19569678202337698,0.00011864437515753587,0.0,0.027084317804149417,1.5315398149122404e-05,0.0,-0.017375203574243017,-0.030248706694116397,-0.03239910225255412,-0.3380177701342886,0.01332352153514807,-0.011603204756619925,0.026557469208976975
8.54,0.19622265333196684,0.00011891920737943984,0.0,0.02629356542949252,1.3741611095198618e-05,0.0,-0.017766299267258825,-0.040385909837385756,-0.02994406558872548,-0.019554784650790472,-0.5068601571634681,0.12275183319143207,-0.0395375178340443
8.56,0.19682240878847146,0.00011924211211904089,0.0,0.02998777282523154,1.614523698005309e-05,0.0,-0.027246840430291134,-0.03700784315921763,-0.03084770096817781,-0.47402705815161544,0.16890333390840628,-0.0451817689726165,0.18471039373769982
8.58,0.19742007782173301,0.00011947386177891472,0.0,0.02988345166307775,1.158748299369145e-05,0.0,-0.033564688635046774,-0.03305923438694351,-0.022216772176430533,-0.315892410237782,0.19743043861370585,0.43154643958736394,-0.0052162271431397764
8.6,0.19798462293075111,0.0001197236177487811,0.0,0.02822725545090533,1.248779849331916e-05,0.0,-0.029165845721658975,-0.030506394638563795,-0.025347774375105072,0.21994214566939002,0.12764198741898586,-0.15655010993372698,-0.0828098334879388
8.62,0.19854568337048265,0.00011992119010007348,0.0,0.028053021986576367,9.878617564618943e-06,0.0,-0.020963844413513462,-0.028193095194851248,-0.020176188888024343,0.4101000654072757,0.11566497218562734,0.25857927435403644,-0.008711754609894795
8.64,0.19907741003596913,0.00012011552652729317,0.0,0.02658633327432357,9.716821360984699e-06,0.0,-0.015153169480593285,-0.021874971683761093,-0.020940564602632702,0.2905337466460088,0.3159061755545078,-0.03821878573041801,-0.07333450672181382
8.66,0.19959761113423535,0.00012026585791266075,0.0,0.026010054913311344,7.516569268379024e-06,0.0,-0.013104047005045699,-0.018984906666881806,-0.016557738341666916,0.10245612377737931,0.14450325084396431,0.21914131304828938,-0.028813978019449363
8.68,0.2000785841737482,0.00012035146764972621,0.0,0.024048651975641887,4.280486853272621e-06,0.0,-0.004329748692855583,-0.012551321940717154,-0.010198236001426095,0.43871491560950576,0.32167923630823253,0.317975117012041,-0.09807022468218529
8.7,0.20054406881557796,0.00012043120638420836,0.0,0.023274232091488975,3.986936724107743e-06,0.0,-0.018161061921472557,-0.020260242258671516,-0.009814916528489166,-0.6915656614308486,-0.38544601589771815,0.01916597364684643,-0.038720952277538315
8.72,0.2010503040447395,0.00012051940563466553,0.0,0.025311761458077026,4.409962522858882e-06,0.0,-0.019563413110272498,-0.016011593936889827,-0.009982404355089212,-0.07011755943999698,0.21243241608908445,-0.00837439133000231,0.10187644712702225
8.74,0.20154131158441344,0.00012056243966574812,0.0,0.024550376983697015,2.1517015541290755e-06,0.0,-0.023634950687949217,-0.020174297030319456,-0.005021650689500024,-0.203576878883836,-0.2081351546714814,0.2480376832794594,-0.03806921153686379
8.76,0.20194610077297606,0.00012060418630201697,0.0,0.020239459428130893,2.087331813442827e-06,0.0,-0.015756929487595307,-0.018933106892146424,-0.005909016658983721,0.3939010600176955,0.06205950690865156,-0.04436829847418488,-0.2155458979543878
8.78,0.202313237571909,0.00012063321114621119,0.0,0.018356839946646487,1.4512422097106186e-06,0.0,-0.012306986452422428,-0.023096100826772888,-0.004529649642100702,0.1724971517586439,-0.20814969673132308,0.06896835084415098,-0.09413095726734153
8.8,0.20269411155606826,0.00012068121711914205,0.0,0.019043699207962297,2.4002986465429563e-06,0.0,-0.004496507180953017,-0.02382591668989581,-0.007221652673032166,0.3905239635734706,-0.03649079315614607,-0.1346001515465732,0.03434297551751194
8.82,0.20308788991455493,0.00012072957080153621,0.0,0.019688917924333183,2.417684119707667e-06,0.0,-0.0013697660662466047,-0.030142388501246717,-0.007035587028762866,0.1563370557353206,-0.3158235905675454,0.009303282213465032,0.032260989579220675
8.84,0.20344583376840444,0.00012078785920213128,0.0,0.017897192692475753,2.914420029753895e-06,0.0,0.0026925406168221756,-0.03334470297711916,-0.009330176459880608,0.203115334153439,-0.16011572379362202,-0.11472947155588714,-0.08958624183764553
8.86,0.20384418394848455,0.0001208216755251096,0.0,0.019917509004005768,1.6908161489158443e-06,0.0,0.0025902314688301706,-0.028659209910931297,-0.004863892819792104,-0.005115457399600243,0.2342746533093932,0.22331418200442524,0.10101578034080241
8.88,0.2043171080502635,0.0001209044111578487,0.0,0.023646205088948026,4.136781636955041e-06,0.0,-0.0031445841632493214,-0.041934772338200796,-0.010023601049517621,-0.2867407816039746,-0.6637781213634749,-0.25798541148627585,0.1864350108371196
8.9,0.20478850981119393,0.00012100666092631175,0.0,0.023570088046521286,5.1124884231527774e-06,0.0,-0.002606235949275207,-0.0443023595791187,-0.012427785771701396,0.026917410698705714,-0.11837936204589505,-0.12020923610918871,-0.0038058068616758445
8.92,0.2052663564637294,0.00012112371927621339,0.0,0.023892332626774305,5.852917495081628e-06,0.0,0.005568803808560877,-0.046977631913211075,-0.014035777453664399,0.4087519878918042,-0.13376361670461884,-0.08039958409815012,0.016112286382912344
8.94,0.2057679386208722,0.00012118802084786493,0.0,0.025079107857140452,3.215078582577014e-06,0.0,0.005439863087489963,-0.04528190337603165,-0.007345174861273091,-0.006447036053545682,0.08478642685897121,0.33453012961956535,0.059338726043554446
8.96,0.20627348880879998,0.00012126376719145474,0.0,0.02527750939638872,3.7873171794905895e-06,0.0,0.00353300444300593,-0.045000371690219164,-0.008584599259190487,-0.09534293222420163,0.014076584290624326,-0.061971219895869734,0.00992007904982612
8.98,0.20677197857529375,0.00012134381686870794,0.0,0.024924488324688243,4.0024838626596255e-06,0.0,0.0013628908747027775,-0.040837712090975295,-0.009200807974109246,-0.10850567841515762,0.2081329799621933,-0.03081043574593802,-0.01765112496926803
9.0,0.20727526824115625,0.00012143313172885248,0.0,0.02516448329312512,4.465743007226823e-06,0.0,0.00804071607799742,-0.043994017404761734,-0.010167831424858095,0.3338912601647322,-0.157815265689322,-0.04835117253744243,0.01199980652613442
9.02,0.2077238273841934,0.00012153782575245491,0.0,0.022427957151857227,5.234701180121454e-06,0.0,0.00928779374985778,-0.04639549997711002,-0.013372875521211868,0.06235388359301798,-0.12007412861741414,-0.16025220481768868,-0.13682629959120132
9.04,0.20816048388774785,0.00012165997613106587,0.0,0.02183282517772301,6.107518930547436e-06,0.0,0.014662227714801516,-0.03963035703010153,-0.016027932530035992,0.2687216982471867,0.33825714735042434,-0.1327528504412062,-0.029756693057397993
9.06,0.20861552166164474,0.00012176699478418503,0.0,0.02275188869484428,5.350932655957889e-06,0.0,0.014777307316293451,-0.04631396394243558,-0.013475182482846047,0.005753980074596768,-0.33418034561670246,0.12763750235949728,0.0459532751241502
9.08,0.20908542922197892,0.00012185153626518422,0.0,0.023495378016709603,4.227074049959733e-06,0.0,0.01707086189678746,-0.04559665453992601,-0.010308133794085789,0.11467772902470041,0.03586547012547873,0.15835243443801286,0.037174453992508696
9.1,0.20955424535531542,0.00012196456778315578,0.0,0.02344080666682443,5.651575898577868e-06,0.0,0.010164681412112497,-0.04470965015946741,-0.013814005845215211,-0.34530902423374815,0.044350219022929925,-0.17529360255647108,-0.002728567605021911
9.12,0.21002969249800255,0.0001220664023950986,0.0,0.023772357134356454,5.091730597141155e-06,0.0,0.018087966340777126,-0.060038069372720076,-0.012272012721488909,0.39616424643323145,-0.7664209606626334,0.07709965618631515,0.016577812299520277
9.14,0.2105365221225006,0.00012227597307245847,0.0,0.025341481224902273,1.0478533867993423e-05,0.0,0.01668678782727392,-0.06246936696823384,-0.02369142224070884,-0.07005892567516024,-0.12156487977568815,-0.5709704759609965,0.07845638613737636
9.16,0.21101966314089826,0.00012245956848282923,0.0,0.024157050919883395,9.179770518538332e-06,0.0,0.01939004889223649,-0.06247469337480909,-0.02177261140188027,0.13516305324812847,-0.0002663203287625125,0.09594054194142838,-0.05922157143961622
9.18,0.21145846951948746,0.0001226627322297846,0.0,0.021940318929460245,1.0158187347768294e-05,0.0,0.017982665202904598,-0.0599542735077694,-0.026527473133546167,-0.07036918446659456,0.1260209933519846,-0.23774308658329485,-0.11083668659832818
9.2,0.21186633799490504,0.0001228967656463439,0.0,0.02039342377087832,1.1701670827966291e-05,0.0,0.020486615510461416,-0.05872641748159812,-0.03287610190645915,0.12519751537784082,0.06139280130856399,-0.317431438645649,-0.07734477262451371
9.22,0.2122163399608723,0.0001230696862357602,0.0,0.0175000982983634,8.646029470814942e-06,0.0,0.0242552587610526,-0.057523330543046085,-0.028307324305925814,0.18843216252955933,0.06015434692760167,0.22843888002666676,-0.14466642932415164
9.24,0.21253985192774763,0.00012320245864507072,0.0,0.01617559834376599,6.638620465525642e-06,0.0,0.02777389824845675,-0.05565744080912798,-0.023514735283635905,0.17593197437020738,0.09329448669590523,0.23962945111449546,-0.06622509579709678
9.26,0.21284797611323758,0.0001233330243079062,0.0,0.015406209274498029,6.5282831417746484e-06,0.0,0.031959113642581874,-0.052817380918621155,-0.0242787205105471,0.2092607697062561,0.14200299452534124,-0.0381992613455599,-0.03846950671464849
9.28,0.21324742382130912,0.00012350593040765223,0.0,0.01997238540357662,8.645304987300302e-06,0.0,0.026088192652924717,-0.05675771071906395,-0.024801216651352244,-0.29354604948285773,-0.19701649002213964,-0.026124807040257166,0.22830899352874626
9.3,0.213706159979747,0.0001236993151181914,0.0,0.022936807921893773,9.66923552695864e-06,0.0,0.03317585359300503,-0.05705643656375413,-0.02415359433977277,0.35438304700401574,-0.014936292234508805,0.03238111557897374,0.1482212129280339
9.32,0.21422359649172593,0.00012388636906110058,0.0,0.02587182559894556,9.352697145459516e-06,0.0,0.03167876815769153,-0.05461585611541456,-0.020712494682928823,-0.07485427176567509,0.12202902241697867,0.1720549828421974,0.1467508855392556
9.34,0.21474446637121222,0.00012400908573155254,0.0,0.026043493974315223,6.135833522597937e-06,0.0,0.038812332424927785,-0.05232213670691073,-0.013498855356421115,0.3566782133618129,0.11468597042519124,0.3606819663253853,0.008583325634590317
9.36,0.2152616645795722,0.00012415430569877293,0.0,0.025859910417998254,7.26099836101983e-06,0.0,0.05061001405232459,-0.050385287725640555,-0.016087625342869356,0.5898840813698402,0.09684244906350857,-0.12943849932241197,-0.009179205990198133
9.38,0.21576888307410486,0.00012427061491268295,0.0,0.02536092472663327,5.815460695501334e-06,0.0,0.05656453365950739,-0.04367307103027835,-0.013138375336384275,0.29772598035913994,0.3356108347681102,0.14746250032425404,-0.024949433779499684
9.4,0.21632321178055405,0.0001243913449128115,0.0,0.027716435322459747,6.0365000064286655e-06,0.0,0.05869725286209977,-0.03313189094191504,-0.012478731983622407,0.10663596012961879,0.5270590044181652,0.03298216763809339,0.1177753926476052
9.42,0.21684974722942718,0.00012453002389682438,0.0,0.026326772443656322,6.93394920064311e-06,0.0,0.05230802962645894,-0.038416681459642874,-0.015090570491265552,-0.3194611617820416,-0.26423952588639166,-0.13059192538215725,-0.06948306695952317
9.44,0.2173711790242158,0.00012467860462999164,0.0,0.026071589739431165,7.4290366583621245e-06,0.0,0.046828809275261195,-0.04264475888865817,-0.016326293835778497,-0.2739610175598872,-0.21140387145076486,-0.06178616722564734,-0.012759062765081887
9.46,0.21787654501559212,0.00012483492980632532,0.0,0.025268299568816353,7.816258816684502e-06,0.0,0.05314983644842147,-0.038135245197052844,-0.01772333853627182,0.31605135865801404,0.2254756845802664,-0.06985223502466618,-0.04016458223047498
9.48,0.21844105123708865,0.00012504818454290204,0.0,0.0282253110748267,1.0662736828836125e-05,0.0,0.059329540493919385,-0.04119084055888019,-0.021644749553658242,0.3089852022748957,-0.1527797680913674,-0.19607055086932113,0.147850700407604
9.5,0.21900305701041065,0.0001252759227473636,0.0,0.02810028866609956,1.138691022307737e-05,0.0,0.06620991389280773,-0.0413843317896373,-0.023217621338999475,0.3440186699444169,-0.009674561537855517,-0.0786435892670616,-0.0062511039785394995
9.52,0.2195895637820232,0.0001254406951565981,0.0,0.029325338580627983,8.238620461725312e-06,0.0,0.06052492988332907,-0.0503064573355427,-0.01609659741013289,-0.28424920047393304,-0.44610627729526975,0.3560511964433292,0.06125263690906281
9.54,0.22019822748454254,0.00012562282898225544,0.0,0.030433185125966208,9.106691282866935e-06,0.0,0.05670707412501901,-0.04205556674884071,-0.0171449343242777,-0.19089278791550268,0.4125445293350995,-0.052416845707240395,0.055392182261879225
9.56,0.2207694698873862,0.00012583465213069115,0.0,0.028562120142182144,1.0591157421786202e-05,0.0,0.06421063845786472,-0.03269255833752007,-0.021245922557325287,0.3751782166422852,0.4681504205660319,-0.2050494116523794,-0.09355339656436278
9.58,0.2213341734007944,0.00012606404893307038,0.0,0.0282351756704108,1.1469840118961989e-05,0.0,0.04952987623701414,-0.030941696508970436,-0.02327498868889137,-0.7340381110425289,0.08754309142748165,-0.1014533065783042,-0.0163472319060376
9.6,0.22194158471017814,0.0001262861720133496,0.0,0.030370565469187198,1.110615401396108e-05,0.0,0.05464739139038944,-0.037422442537292766,-0.020952383119194694,0.255875757668765,-0.3240373014161166,0.11613027848483377,0.106769593030089
9.62,0.22255671092203547,0.00012655001358368955,0.0,0.0307563105928666,1.3192078516996593e-05,0.0,0.06043763451180571,-0.03533705491947583,-0.024575456584574232,0.2895121560708137,0.1042693808908469,-0.1811536732689768,0.019287264683722848
9.64,0.223106983491439,0.00012679469192823062,0.0,0.027513628470177635,1.2233917227053673e-05,0.0,0.06272137632163502,-0.027228618144046007,-0.025476529879967225,0.11418709049146539,0.40542183877149096,-0.04505366476964972,-0.16213424873080884
9.66,0.22367454069574924,0.0001270741929434183,0.0,0.02837786021551109,1.3975050759383227e-05,0.0,0.060154083301324955,-0.02519904227170637,-0.028216058440748832,-0.12836465101550307,0.10147879361698187,-0.13697642803908036,0.04321160521067431
9.68,0.22421261083498192,0.00012738648680276203,0.0,0.02690350696163346,1.561469296718636e-05,0.0,0.06161071565761754,-0.019607859862363564,-0.033254248460261884,0.0728316178146294,0.2795591204671404,-0.25190950097565257,-0.07371766663847075
9.7,0.2247478189330498,0.0001277166723674789,0.0,0.026760404903393008,1.6509278235843576e-05,0.0,0.05301485796310636,-0.027350226935790926,-0.0353474414580273,-0.42979288472555904,-0.3871183536713681,-0.10465964988827055,-0.007155001180209845
9.72,0.2252912175072622,0.00012804885330239109,0.0,0.02716992871061998,1.6609046745608205e-05,0.0,0.05548204266788975,-0.025449246538045513,-0.035025051845228396,0.12335923523916986,0.09504901988727073,0.016119480639945047,0.02047617112881478
9.74,0.22582037429227558,0.00012836640664295684,0.0,0.026457839250669885,1.5877667028287263e-05,0.0,0.05625522000117681,-0.020427319139284337,-0.0343838811404191,0.03865886666435279,0.2510963699380588,0.03205853524046479,-0.035604538549636515
9.76,0.22634028708680123,0.00012870287741807013,0.0,0.025995639726282174,1.6823538755664807e-05,0.0,0.04831100582908617,-0.016088073157407297,-0.03707997351681125,-0.39721070860453195,0.216962299093852,-0.13480461881960754,-0.023109975074238356
9.78,0.22680926843591503,0.00012897367415617042,0.0,0.02344906745568938,1.3539836905015404e-05,0.0,0.04580603776039271,-0.011580820293638154,-0.033083423262025013,-0.12524840343467333,0.2253626431884572,0.19982751273931162,-0.12732871755805947
9.8,0.2272531984659704,0.0001292626284842372,0.0,0.0221965015027672,1.4447716403339094e-05,0.0,0.04516558974569339,-0.015053470372158586,-0.03729385265988584,-0.032022400734966115,-0.1736325039260216,-0.21052146989304152,-0.06262824364285474
9.82,0.22764853420043432,0.00012951883938726354,0.0,0.019766786723196754,1.2810545151316687e-05,0.0,0.05420794232665745,-0.014775475156328145,-0.03713249290078163,0.4521176290482032,0.013899760791522123,0.008067987955210522,-0.12148577196260818
9.84,0.22802167656743458,0.000129766704031763,0.0,0.018657118350013418,1.2393232224973544e-05,0.0,0.045962037499706454,-0.023834958817335505,-0.038059457160287226,-0.4122952413475498,-0.452974183050368,-0.046348212975279496,-0.0554833725537932
9.86,0.22835714210036837,0.00013001416579469632,0.0,0.01677327664668884,1.237308814666652e-05,0.0,0.04740682768984127,-0.021095003178182654,-0.042265182688648525,0.07223950950674082,0.13699778195764256,-0.21028627641806505,-0.09419208667022701
9.88,0.2286626220699339,0.00013023169201053088,0.0,0.015273998478276709,1.0876310791727864e-05,0.0,0.039844484547926884,-0.017670514381846223,-0.04079917911460306,-0.37811715709571964,0.17122443981682153,0.07330017870227329,-0.07496396350319973
9.9,0.22894647697942125,0.00013042422272262498,0.0,0.014192745474366678,9.626535604705804e-06,0.0,0.030307659060905177,-0.018263913614375772,-0.03886209175639196,-0.47684127435108525,-0.029669961626477497,0.09685436791055527,-0.05406268084686834
9.92,0.22915328983955874,0.00013056028308544308,0.0,0.010340643006874683,6.803018140904954e-06,0.0,0.027450686126812927,-0.014440298492822985,-0.03769438427862635,-0.1428486467046125,0.19118075607763937,0.05838537388828044,-0.19260519435139137
9.94,0.22927903660527627,0.0001306590308755042,0.0,0.006287338285876147,4.9373895030562355e-06,0.0,0.02219761487252014,-0.01329755273125834,-0.044993844664198084,-0.2626535627146393,0.057137288078232214,-0.36497301927858666,-0.20266525896319193
9.96,0.22932138857117934,0.00013070039186944044,0.0,0.0021175982951541165,2.068049696812097e-06,0.0,0.02486474505492177,-0.009463305744495859,-0.0559551271134308,0.13335650912008146,0.19171234933812406,-0.5480641224616356,-0.2084870529990969
9.98,0.2293309976659053,0.00013071036114615934,0.0,0.0004804547362986528,4.984638359454066e-07,0.0,0.01904787659467371,-0.012398284448002107,-0.059443401500389445,-0.2908434230124029,-0.14674893517531234,-0.1744137193479321,-0.08185721638733368
10.0,0.2293309976659053,0.00013071036114615934,0.0,0.0,0.0,0.0,0.02364500438991765,5.557472645493708e-06,-0.05521153836518007,0.22985638976219702,0.62019209603238,0.2115931567604685,-0.08736168995512657
10.02,0.22934821965578744,0.0001307266729446728,0.0,0.0008610994941059552,8.155899256738871e-07,0.0,0.02834275923696095,0.0008196721977577276,-0.05426765071946117,0.2348877423521649,0.0407057362556117,0.047194382285944796,0.04305499402183832
10.04,0.2294172304285995,0.00013079538718684596,0.0,0.0034505386406018116,3.435712108657786e-06,0.0,0.024921350911359295,0.006702904036821979,-0.05704956787825112,-0.17107041628008268,0.29416159195321256,-0.13909585793949727,0.129472024712577
10.06,0.2294426521362054,0.00013082012795788745,0.0,0.0012710853802957198,1.2370385520741362e-06,0.0,0.02031055926615813,0.0075605505833032174,-0.055761058108745695,-0.23053958226005825,0.042882327324061935,0.06442548847527117,-0.108972719068724
10.08,0.2294426521362054,0.00013082012795788745,0.0,0.0,0.0,0.0,0.009236387565445035,0.005909847829274964,-0.054868308514505186,-0.5537085850356547,-0.08253513770141266,0.04463747971202536,-0.09820431739210904
10.1,0.2294426521362054,0.00013082012795788745,0.0,0.0,0.0,0.0,0.023521194848831042,0.0006707895199153553,-0.05474683758690182,0.7142403641693004,-0.26195291546798044,0.006073546380168452,-0.14957010925412592
10.12,0.22946618664548674,0.00013084376661686237,0.0,0.0011767254640666868,1.1819329487460816e-06,0.0,0.023112553591012972,0.0045591794921811275,-0.05754931708802434,-0.020432062890903543,0.19441949861328858,-0.14012397505612614,0.05883630306868407
10.14,0.22949679506302764,0.0001308748950115191,0.0,0.001530420877045557,1.5564197328361147e-06,0.0,0.015801130621996,0.0064407414540591686,-0.05826910259522909,-0.3655711484508487,0.09407809809390207,-0.035989275360237404,0.017684780838568972
10.16,0.22951598522796038,0.00013089410340453035,0.0,0.0009595082466372395,9.60419650562485e-07,0.0,0.015713848561238322,0.006501502466894422,-0.05735018365292726,-0.004364103037883841,0.0030380506417626543,0.045945947115091514,-0.028545647233232357
10.18,0.22960923563353303,0.00013098898028774514,0.0,0.004662520278632121,4.7438441607399226e-06,0.0,0.021414455175312104,0.004414125879676079,-0.058295114883476586,0.285030330703689,-0.10436882936091714,-0.04724656152746617,0.18515069861405578
10.2,0.22963497485644221,0.00013101462835025238,0.0,0.0012869611454593042,1.2824031253617595e-06,0.0,0.035913207065448975,0.015136906613915039,-0.057092836608125176,0.7249375945068436,0.536139036711948,0.06011391376757061,-0.16877804382297626
10.22,0.22970397789397132,0.00013108250106399767,0.0,0.003450151876455608,3.3936356872646935e-06,0.0,0.03804912866558066,0.012178575413551662,-0.056357211606977806,0.10679608000658418,-0.14791656001816886,0.03678125005736851,0.10815958970575382
10.24,0.22977507452879492,0.00013115182198183642,0.0,0.0035548317411797647,3.4660458919366385e-06,0.0,0.040334865576940396,0.01994131324195888,-0.055864736430401976,0.11428684556798678,0.3881368914203608,0.024623758828791528,0.005234001140239201
10.26,0.22986149440818676,0.00013123246662796826,0.0,0.004320993969592007,4.032232306592768e-06,0.0,0.041716114385659885,0.01981291005882224,-0.05346682447344696,0.0690624404359746,-0.006420159156832107,0.11989559784775101,0.03830812315508522
10.28,0.2299478887972667,0.00013131205765865806,0.0,0.004319719453995797,3.979551534490288e-06,0.0,0.036262026327739366,0.025687046129015054,-0.05278385441566704,-0.2727044028960259,0.29370680350964085,0.03414850288899595,-6.371940617975936e-05
10.3,0.23004833314321876,0.00013141575645606919,0.0,0.005022217297604156,5.1849398705565355e-06,0.0,0.03173076061041976,0.01821326982167696,-0.05915217292725247,-0.22656328586598043,-0.3736888153669046,-0.31841592557927156,0.035124925330758165
10.32,0.23018273188325294,0.00013155789321924109,0.0,0.006719937001708842,7.1068381585953015e-06,0.0,0.029866665991497857,0.022489170425076418,-0.06059456811226608,-0.09320473094609523,0.2137950301699729,-0.07211975925068052,0.08488605247756405
10.34,0.2303265805791775,0.00013169907767208343,0.0,0.007192434796227362,7.059222642117549e-06,0.0,0.043869067045441607,0.02591629714081559,-0.056234577806026365,0.7001200526971875,0.17135633578695858,0.21799951531198586,0.023624885943850628
10.36,0.23053748291763165,0.00013189947494513405,0.0,0.010545116922708393,1.0019863652530807e-05,0.0,0.04478109932099149,0.022489491550182632,-0.054441854938006545,0.045601613777494235,-0.17134027953164788,0.0896361434009908,0.16763417495932076
10.38,0.23075960293835007,0.0001321257814729083,0.0,0.011106001035921272,1.1315326388713351e-05,0.0,0.039259794587580533,0.017972270835856088,-0.058375667304511,-0.27606523667054766,-0.2258610357163272,-0.19669061832522272,0.028044242558034605
10.4,0.23101354998941478,0.0001323927897615489,0.0,0.012697352553235957,1.3350414432030022e-05,0.0,0.03559794260977268,0.02685789868090606,-0.06024264638019783,-0.18309259889039267,0.4442813922524986,-0.09334895378434162,0.07956768101009717
10.42,0.23115594880895704,0.0001325499153803211,0.0,0.007119940977112551,7.856280938610375e-06,0.0,0.03947898047384895,0.024755413630270395,-0.0632212484927809,0.19405189320381352,-0.10512425253178313,-0.14893010562915354,-0.278870749536162
10.44,0.2313190613842262,0.00013271822186787294,0.0,0.008155628763457623,8.415324377591672e-06,0.0,0.029792559607846304,0.020827399121108474,-0.05912019942726359,-0.48432104330013226,-0.19640072545809611,0.20505245327586505,0.051784383393141876
10.46,0.2314533379873915,0.0001328381769262447,0.0,0.006713830158265948,5.9977529185880154e-06,0.0,0.023599728834191883,0.02535839685096742,-0.051184767752493615,-0.309641538682721,0.22654988649294733,0.39677158373849863,-0.0720900074538094
10.48,0.2315385257143323,0.00013291036033937946,0.0,0.004259386347040422,3.6091706567368136e-06,0.0,0.02931557156191838,0.031621758250683495,-0.04854929321586568,0.28579213638632484,0.31316806998580365,0.1317737268313968,-0.12272224850044103
10.5,0.23165815315137853,0.00013301042291445473,0.0,0.005981371852311265,5.003128753764484e-06,0.0,0.01725919156990107,0.03927851564851241,-0.047925141953331446,-0.6028189996008654,0.38283786989144597,0.031207563126711586,0.08609934127090171
10.52,0.23179925354278672,0.0001331360196656218,0.0,0.007055019570409599,6.2798375583544745e-06,0.0,0.025769801380209817,0.03153185267760733,-0.05100029695210597,0.4255304905154372,-0.3873331485452542,-0.15375774993872637,0.05368240417150543
10.54,0.23197358456496237,0.00013331111905758302,0.0,0.008716551108782736,8.754969598060001e-06,0.0,0.025109472444016467,0.03470237110470796,-0.057548293217033794,-0.03301644680966759,0.15852592135503144,-0.3273998132463912,0.08307668353212705
10.56,0.23212268324926885,0.00013345768999066052,0.0,0.007454934215323948,7.328546653875051e-06,0.0,0.026701769065956213,0.032512438019156154,-0.05632439480275649,0.07961483109698735,-0.10949665427759023,0.06119492071386495,-0.06308090433121594
10.58,0.23233614550713036,0.00013365482760886087,0.0,0.01067311289307597,9.856880910017959e-06,0.0,0.028465921142317344,0.03916090310541341,-0.05291403926903407,0.08820760381805659,0.3324232543128627,0.17051777668612111,0.1609090459946249
